Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Lithofacies_mean,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater
1719.0045,120.03200000000001,0.7383,1719.0045,0,31,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],1,[59],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1719.1544,118.8149,0.7073,1719.1544,0,31,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],1,[59],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1719.3043,118.9289,0.6953,1719.3043,0,31,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],1,[59],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1719.4542,115.2342,0.6755,1719.4542,0,31,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],1,[59],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1719.6041,108.8061,0.6637,1719.6041,1,31,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],1,[59],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1719.754,116.2568,0.7292,1719.754,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1719.9039,119.7362,0.7863,1719.9039,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1720.0538,117.946,0.8168,1720.0538,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1720.2037,116.3106,0.8365,1720.2037,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1720.3536,118.0217,0.8515,1720.3536,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1720.5035,122.9061,0.8633,1720.5035,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1720.6534,128.0261,0.8662,1720.6534,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1720.8033,131.4996,0.8623,1720.8033,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1720.9532,134.0811,0.8671,1720.9532,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1721.1031,135.971,0.8637,1721.1031,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1721.253,137.9568,0.8515,1721.2531,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1721.4029,140.0462,0.7906,1721.4029999999998,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1721.5528,140.1053,0.882,1721.5529,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1721.7027,136.2013,0.9079,1721.7028,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1721.8526,129.5229,0.862,1721.8525,0,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1722.0025,123.3647,0.8027,1722.0024,1,32,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],2.398300000000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1722.1524,119.4193,0.7693,1722.1523,0,33,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.1992999999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1722.3023,117.5711,0.7583,1722.3022,0,33,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.1992999999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1722.4522,117.0748,0.7526,1722.4521,0,33,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.1992999999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1722.6021,117.6355,0.7509999999999999,1722.6021,0,33,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.1992999999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1722.7520000000002,119.98200000000001,0.7658,1722.7520000000002,0,33,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.1992999999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1722.9019,124.3499,0.7948,1722.9019,0,33,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.1992999999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1723.0518,128.9974,0.8229,1723.0518,0,33,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.1992999999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1723.2017,131.2738,0.8311,1723.2017,1,33,5,4,4,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.1992999999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1723.3516,130.2991,0.8155,1723.3516,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1723.5015,127.3322,0.7921,1723.5015,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1723.6514,124.15799999999999,0.7762,1723.6514,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1723.8013,122.3733,0.7739,1723.8013,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1723.9512,122.8187,0.7885,1723.9512,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1724.1011,125.0155,0.8213,1724.1011,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1724.251,127.7964,0.8527,1724.251,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1724.4009,130.2437,0.8588,1724.4009,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1724.5508,132.004,0.8382,1724.5508,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1724.7007,133.0688,0.8066,1724.7007,0,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1724.8506,133.3419,0.7116,1724.8506,1,34,5,4,4,0,3,6,1,-999,-999.0,-999,2,"[46, 29]",0,[],1.6488999999999123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,11,0,0,0,0,8
1725.0005,132.6139,0.6975,1725.0005,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1725.1504,130.8329,0.7057,1725.1504,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1725.3003,128.4752,0.7872,1725.3003,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1725.4502,126.965,0.8304,1725.4502,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1725.6001,127.1981,0.8826,1725.6001,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1725.75,127.7056,0.9113,1725.75,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1725.8999,126.3243,0.8878,1725.8999,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1726.0498,122.3999,0.8186,1726.0498,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1726.1997,116.4442,0.7333,1726.1997,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1726.3496,108.5126,0.6543,1726.3496,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1726.4995,98.6252,0.5864,1726.4995,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1726.6494,88.7655,0.4246,1726.6494,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1726.7993,80.9797,0.1748,1726.7993,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1726.9492,75.1708,0.1274,1726.9492,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1727.0991,70.4734,0.09699999999999999,1727.0991,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1727.249,67.247,0.0702,1727.249,0,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1727.3989,66.737,0.0577,1727.3989,1,35,5,4,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,5
1727.5488,70.2192,0.0757,1727.5488,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1727.6987,78.5113,0.132,1727.6987,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1727.8486,90.4235,0.2062,1727.8486,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1727.9985,101.9183,0.2697,1727.9985,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1728.1484,108.8189,0.3835,1728.1484,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1728.2983,107.6651,0.4541,1728.2983,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1728.4482,101.8501,0.6025,1728.4482,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1728.5981,108.9506,0.5899,1728.5981,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1728.7479999999998,115.415,0.5222,1728.7479999999998,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1728.8979,121.1889,0.618,1728.8979,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1729.0478,127.1403,0.6146,1729.0479,0,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1729.1977,129.5576,0.5902,1729.1978,1,36,4,3,3,0,3,6,1,-999,-999.0,-999,0,[],0,[],1.7989000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1729.3476,127.2336,0.509,1729.3477,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1729.4975,123.5275,0.4484,1729.4976,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1729.6474,121.22200000000001,0.4384,1729.6475,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1729.7973,120.0394,0.3831,1729.7972,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1729.9472,117.1707,0.312,1729.9471,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1730.0971,109.6293,0.261,1730.0970000000002,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1730.247,97.1877,0.2032,1730.2469,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1730.3969,82.2266,0.1513,1730.3969,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1730.5468,67.3989,0.1138,1730.5468,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1730.6967,54.498999999999995,0.0794,1730.6967,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1730.8466,44.5418,0.0515,1730.8466,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1730.9965,38.1304,0.0338,1730.9965,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1731.1464,34.9756,0.0258,1731.1464,0,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1731.2963,34.4162,0.0231,1731.2963,1,37,1,2,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],2.098500000000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,6,0,0
1731.4462,35.8759,0.0228,1731.4462,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1731.5961,38.3166,0.0253,1731.5961,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1731.746,40.2223,0.0302,1731.746,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1731.8959,40.5138,0.0337,1731.8959,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1732.0458,39.3413,0.0327,1732.0458,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1732.1957,37.788000000000004,0.0287,1732.1957,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1732.3456,36.699,0.0257,1732.3456,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1732.4955,36.2268,0.0253,1732.4955,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1732.6454,36.2272,0.0264,1732.6454,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1732.7953,36.5763,0.027000000000000003,1732.7953,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1732.9452,37.1302,0.0273,1732.9452,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1733.0951,37.5092,0.0297,1733.0951,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
1733.245,37.2963,0.0344,1733.245,0,38,4,1,2,0,2,6,1,-999,5.1,-999,0,[],0,[],6.445600000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
