Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Lithofacies_mean,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_and_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater
2038.2915,110.7086,0.6586,2038.2915,0,176,1,3,3,0,3,3,2,-999,-999.0,0,[],0,[],3.5977000000000317,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2041.8891,53.1842,0.0763,2041.8892,0,177,4,2,2,0,1,3,2,-999,-999.0,0,[],0,[],1.4989000000000487,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2043.3881,79.1983,0.4097,2043.3881,0,178,4,3,3,0,1,3,2,-999,-999.0,1,[166],0,[],1.199200000000019,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2044.5873,87.7224,0.486,2044.5873,0,179,1,2,2,0,1,3,2,-999,-999.0,0,[],0,[],2.248499999999922,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2046.8358,60.9127,0.1231,2046.8358,0,180,4,2,3,0,2,3,2,-999,-999.0,0,[],0,[],3.747400000000198,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2050.5833,108.7149,0.9568,2050.5833,0,181,5,4,3,0,3,3,2,-999,-999.0,0,[],0,[],4.6469999999999345,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2055.2302,51.6099,0.0779,2055.2302,0,182,4,2,2,0,2,3,2,-999,-999.0,0,[],0,[],5.096700000000055,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0
2060.3268,72.3259,0.4223,2060.3269,0,183,4,3,3,0,3,3,2,-999,-999.0,0,[],0,[],2.5480999999999767,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2062.8751,85.5637,0.5224,2062.875,0,184,1,2,2,0,3,3,2,-999,-999.0,0,[],0,[],1.0492999999996755,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2063.9244,54.7855,0.153,2063.9243,0,185,4,2,2,0,3,3,2,-999,-999.0,0,[],0,[],1.0493000000001302,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2064.9737,94.3612,0.6344,2064.9736,0,186,1,2,2,0,3,3,2,-999,-999.0,1,[169],0,[],4.1973000000002685,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0
2069.1709,57.9359,0.109,2069.1709,0,187,2,2,2,0,2,3,2,-999,-999.0,0,[],0,[],1.0492999999996755,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2070.2202,62.6279,0.1759,2070.2202,0,188,4,2,2,0,2,3,2,-999,-999.0,0,[],0,[],2.6983000000000175,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2072.9184,87.1772,0.5637,2072.9185,0,189,1,2,2,0,2,3,2,-999,-999.0,0,[],0,[],1.3490999999999076,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2074.2675,64.6812,0.4385,2074.2676,0,190,5,4,4,0,3,3,2,-999,-999.0,0,[],0,[],1.0493000000001302,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2075.3168,116.6032,0.8543,2075.3169,0,191,1,1,2,0,3,3,2,-999,-999.0,0,[],0,[],1.6489000000001397,0,3,3,4,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2076.9657,54.2399,0.064,2076.9658,0,192,4,2,2,0,3,3,2,-999,-999.0,0,[],0,[],2.9978000000000975,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2079.9637,88.0816,0.3375,2079.9636,0,193,1,2,2,0,3,3,2,-999,-999.0,0,[],0,[],3.8975000000000364,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,4,0,0
2083.8611,58.6304,0.1204,2083.8611,0,194,2,2,2,0,2,3,2,-999,-999.0,0,[],0,[],1.948699999999917,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2085.8098,65.1282,0.1866,2085.8098,0,195,2,2,2,0,2,3,2,-999,-999.0,0,[],0,[],1.7988000000000284,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2087.6086,83.88,0.4377,2087.6086,0,196,1,2,2,0,3,3,2,-999,-999.0,0,[],0,[],3.5976999999998043,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,4,0,0
2091.2062,50.5744,0.0415,2091.2063,0,197,2,1,1,0,3,3,2,-999,-999.0,2,"[199, 200]",0,[],1.199200000000019,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2092.4054,51.691,0.057,2092.4055,0,198,2,1,1,0,3,3,2,-999,-999.0,1,[199],0,[],2.098399999999856,0,3,0,4,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2094.504,51.9258,0.0897,2094.5039,0,199,2,1,1,0,2,3,2,-999,-999.0,2,"[197, 198]",0,[],1.499000000000251,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2096.0029999999997,53.3182,0.0771,2096.0029,0,200,2,1,1,0,2,3,2,-999,-999.0,1,[197],0,[],1.6489999999998872,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2097.6519,50.0617,0.1189,2097.6519,0,201,4,3,3,0,2,3,2,-999,-999.0,0,[],0,[],1.7988000000000284,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2099.4507,89.0328,0.5617,2099.4507,0,202,4,3,3,0,2,3,2,-999,-999.0,0,[],0,[],1.4989999999997963,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2100.9497,104.3719,0.8427,2100.9497,0,203,1,3,3,0,3,3,2,-999,-999.0,0,[],0,[],1.7988000000000284,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2102.7485,99.3394,0.6345,2102.7485,0,204,1,2,2,0,3,3,2,-999,-999.0,0,[],0,[],4.647000000000389,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0
2107.3954,52.6822,0.0736,2107.3955,0,205,4,1,2,0,2,3,2,-999,-999.0,0,[],0,[],2.5480999999999767,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2109.9437,98.5174,0.953,2109.9436,0,206,1,1,3,0,3,3,2,-999,-999.0,0,[],0,[],2.698199999999815,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2112.6419,46.7153,0.04,2112.6418,0,207,4,2,2,0,2,3,2,-999,-999.0,0,[],0,[],4.497100000000046,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2117.1389,98.7102,0.9435,2117.1389,0,208,5,4,3,0,2,3,2,-999,-999.0,0,[],0,[],1.6489000000001397,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2118.7878,59.8688,0.2169,2118.7878,0,209,5,4,3,0,2,3,2,-999,-999.0,0,[],0,[],2.848199999999906,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2121.6359,95.9288,0.8557,2121.636,0,210,1,3,3,0,2,3,2,-999,-999.0,0,[],0,[],1.3490999999999076,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2122.985,73.7429,0.2307,2122.9851,0,211,5,4,4,0,2,3,2,-999,-999.0,0,[],0,[],3.147699999999986,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2126.1329,99.9695,0.9296,2126.1328,0,212,1,2,3,0,3,3,2,-999,-999.0,0,[],0,[],2.848199999999906,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2128.981,57.6263,0.1142,2128.981,0,213,4,2,2,0,3,3,2,-999,-999.0,0,[],0,[],2.398400000000038,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2131.3794,78.8474,0.4336,2131.3794,0,214,2,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.499000000000251,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2132.8784,80.5721,0.4301,2132.8784,0,215,1,1,2,0,3,3,1,-999,-999.0,1,[221],0,[],3.1479999999996835,0,6,6,3,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,4,0,0
2136.0263,49.5589,0.0557,2136.0264,0,216,4,1,1,0,3,3,1,-999,-999.0,0,[],0,[],1.7988000000000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137.8251,57.7992,0.1294,2137.8252,0,217,4,1,2,0,2,3,1,-999,-999.0,0,[],0,[],4.047100000000228,4,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2141.8724,70.7766,0.3018,2141.8723,0,218,2,2,2,0,2,3,1,-999,-999.0,1,[238],0,[],1.4989999999997963,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2143.3714,71.8632,0.33399999999999996,2143.3713,0,219,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.0493999999998778,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2144.4207,61.7172,0.3387,2144.4207,0,220,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2145.47,81.7037,0.7425,2145.47,0,221,1,1,2,0,3,3,1,-999,-999.0,1,[215],0,[],4.0473000000001775,0,6,6,3,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0
2149.5173,53.2777,0.0739,2149.5173,0,222,2,2,2,0,1,3,1,-999,-999.0,0,[],0,[],2.848199999999906,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0
2152.3654,51.6332,0.1122,2152.3655,0,223,2,1,1,0,1,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2153.4147,54.1102,0.1038,2153.4148,0,224,4,1,2,0,2,3,1,-999,-999.0,0,[],0,[],2.398200000000088,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2155.8131,53.3339,0.1065,2155.813,0,225,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.0985999999998057,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2157.9117,74.6314,0.2379,2157.9116,0,226,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.6489000000001397,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2159.5606,47.2281,0.0424,2159.5605,0,227,5,4,3,0,2,3,1,-999,-999.0,0,[],0,[],2.098700000000008,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2161.6592,94.2843,0.9086,2161.6592,0,228,1,2,3,0,2,3,1,-999,-999.0,0,[],0,[],2.0985999999998057,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2163.7578,62.3986,0.1185,2163.7578,0,229,5,4,3,0,3,3,1,-999,-999.0,0,[],0,[],1.499000000000251,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2165.2568,90.0428,0.7694,2165.2568,0,230,1,1,2,0,3,3,1,-999,-999.0,0,[],0,[],1.9487999999996646,0,3,3,4,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2167.2055,50.7722,0.024,2167.2056,0,231,4,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.3490999999999076,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2168.5546,65.5375,0.166,2168.5547,0,232,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.3491000000003623,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2169.9037,54.3793,0.1313,2169.9038,0,233,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],3.147699999999986,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2173.0516,90.6555,0.6337,2173.0515,0,234,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.0492999999996755,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2174.1009,53.1803,0.1249,2174.1008,0,235,4,2,2,0,3,3,1,-999,-999.0,0,[],0,[],3.1480000000001382,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2177.2488,66.6699,0.1989,2177.2488,0,236,4,2,2,0,2,3,1,-999,-999.0,2,"[239, 259]",0,[],1.6489000000001397,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2178.8977,74.4655,0.2719,2178.8977,0,237,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.7988000000000284,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2180.6965,65.8188,0.2271,2180.6965,0,238,2,2,2,0,2,3,1,-999,-999.0,1,[218],0,[],1.4990999999999985,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2182.1955,65.6342,0.1979,2182.1956,0,239,4,2,2,0,2,3,1,-999,-999.0,1,[236],0,[],1.948699999999917,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2184.1442,76.2556,0.2797,2184.1443,0,240,4,2,3,0,2,3,1,-999,-999.0,0,[],0,[],2.5480999999999767,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2186.6925,101.6599,0.7463,2186.6924,0,241,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],2.248500000000149,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2188.9410000000003,65.6739,0.125,2188.9409,0,242,4,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.4989999999997963,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2190.44,93.5622,0.6399,2190.4399,0,243,1,3,3,0,1,3,1,-999,-999.0,0,[],0,[],1.4990999999999985,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2191.939,67.2822,0.2883,2191.939,0,244,2,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.398400000000038,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0
2194.3374,66.249,0.3172,2194.3374,0,245,5,4,3,0,2,3,1,-999,-999.0,0,[],0,[],1.3490999999999076,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2195.6865,107.8233,0.7393,2195.6865,0,246,1,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.7988000000000284,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2197.4853,96.7575,0.7027,2197.4854,0,247,5,4,4,0,3,3,1,-999,-999.0,0,[],0,[],1.4990999999999985,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2198.9843,117.0762,0.8065,2198.9844,0,248,1,2,3,0,3,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2200.0336,75.5888,0.2706,2200.0337,0,249,5,4,3,0,3,3,1,-999,-999.0,0,[],0,[],2.2482999999997446,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2202.2821,79.1343,0.3633,2202.282,0,250,4,2,3,0,3,3,1,-999,-999.0,0,[],0,[],1.199200000000019,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2203.4813,106.1411,0.6722,2203.4812,0,251,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],2.0986000000002605,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2205.5799,52.341,0.054000000000000006,2205.5798,0,252,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],3.1480000000001382,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2208.7278,94.34899999999999,0.6248,2208.7278,0,253,5,4,4,0,2,3,1,-999,-999.0,0,[],0,[],1.948699999999917,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2210.6765,109.9275,0.9171,2210.6765,0,254,5,4,4,0,2,3,1,-999,-999.0,0,[],0,[],1.4989999999997963,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2212.1755,105.2657,1.0,2212.1755,0,255,5,4,4,0,2,3,1,-999,-999.0,0,[],0,[],2.098700000000008,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2214.2741,127.3202,0.9636,2214.2742,0,256,5,4,4,0,3,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2215.3234,104.6606,0.9939,2215.3235,0,257,1,2,3,0,3,3,1,-999,-999.0,0,[],0,[],3.297599999999875,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,4,0,0
2218.6212,94.4947,0.3345,2218.6211,0,258,1,2,3,0,3,3,1,-999,-999.0,0,[],0,[],6.595699999999852,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0
2225.2168,59.4258,0.1132,2225.2168,0,259,4,2,2,0,2,3,1,-999,-999.0,2,"[279, 236]",0,[],1.6489000000001397,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2226.8657,72.9067,0.2322,2226.8657,0,260,4,2,3,0,2,3,1,-999,-999.0,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2228.5146,93.6966,0.7843,2228.5146,0,261,1,2,3,0,2,3,1,-999,-999.0,1,[276],0,[],1.0493999999998778,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2229.5639,69.6995,0.226,2229.564,0,262,4,2,3,0,3,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2230.6132,99.7846,0.7043,2230.6133,0,263,1,1,2,0,3,3,1,-999,-999.0,0,[],0,[],1.3490999999999076,0,3,3,4,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2231.9623,53.0113,0.0307,2231.9624,0,264,2,1,1,0,3,3,1,-999,-999.0,0,[],0,[],1.64870000000019,0,3,0,4,5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0
2233.6112,55.9282,0.051,2233.6111,0,265,4,1,2,0,2,3,1,-999,-999.0,0,[],0,[],5.546399999999721,4,0,0,0,0,0,6,5,6,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2239.1575,102.3074,0.7066,2239.1575,0,266,1,3,3,0,2,3,1,-999,-999.0,0,[],0,[],2.69820000000027,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2241.8557,65.2656,0.168,2241.8557,0,267,5,4,3,0,2,3,1,-999,-999.0,0,[],0,[],2.548399999999674,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2244.404,102.2913,0.6101,2244.4041,0,268,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2245.4533,107.4784,0.718,2245.4534,0,269,5,4,4,0,3,3,1,-999,-999.0,0,[],0,[],1.6489000000001397,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2247.1022,93.7023,0.7844,2247.1023,0,270,5,4,4,0,3,3,1,-999,-999.0,0,[],0,[],1.7988000000000284,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2248.901,110.0459,0.7648,2248.9009,0,271,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],2.098399999999856,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2250.9996,54.8414,0.0253,2250.9995,0,272,4,2,2,0,3,3,1,-999,-999.0,0,[],0,[],2.998099999999795,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2253.9976,94.4732,0.5682,2253.9976,0,273,1,1,2,0,3,3,1,-999,-999.0,0,[],0,[],2.8481000000001586,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2256.8457,50.0565,0.052000000000000005,2256.8457,0,274,4,1,2,0,2,3,1,-999,-999.0,0,[],0,[],2.398400000000038,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
